date,stablecoin,issuer,gecko_id,defillama_asset_id,price_usd,peg_dev,abs_peg_dev,tail_depeg_50bp,tail_depeg_100bp,downside_depeg_50bp,downside_depeg_100bp,premium_50bp,circulating_face_usd,market_cap_usd_est,active_chains_with_supply,market_stress_flag,market_stress_window_ids,market_stress_types,source_price,source_supply,access_date,rule_version,rule_status,provisional_flag,provisional_reason,latest_disclosure_event_id,latest_disclosure_report_date,latest_disclosure_publication_date,days_since_disclosure,stale_disclosure_45d,report_to_publication_lag_days,pilot_rqi_asof,pilot_dii_asof,disclosure_rule_version_asof,disclosure_rule_status_asof,disclosure_asset_confidence_asof,disclosure_manual_review_required_asof,stress_regime_asof,asof_merge_rule,coding_status
2022-02-26,USDC,Circle,usd-coin,2,1.0013726671,0.0013726671,0.0013726671,0,0,0,0,0,47237970956.00,47302812962.47,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,1,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-02-27,USDC,Circle,usd-coin,2,1.0025797639,0.0025797639,0.0025797639,0,0,0,0,0,47319988124.00,47442062520.44,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,2,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-02-28,USDC,Circle,usd-coin,2,1.0024356061,0.0024356061,0.0024356061,0,0,0,0,0,47350370373.00,47465697225.58,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,3,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-01,USDC,Circle,usd-coin,2,1.0005005775,0.0005005775,0.0005005775,0,0,0,0,0,47454720712.00,47478475475.12,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,4,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-02,USDC,Circle,usd-coin,2,1.0005139116,0.0005139116,0.0005139116,0,0,0,0,0,47504755161.00,47529168404.20,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,5,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-03,USDC,Circle,usd-coin,2,0.9996553709,-0.0003446291,0.0003446291,0,0,0,0,0,47520491381.00,47504114434.95,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,6,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-04,USDC,Circle,usd-coin,2,0.9993073172,-0.0006926828,0.0006926828,0,0,0,0,0,47132514871.00,47099866990.98,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,7,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-05,USDC,Circle,usd-coin,2,1.0001582515,0.0001582515,0.0001582515,0,0,0,0,0,46869192817.00,46876609939.26,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,8,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-06,USDC,Circle,usd-coin,2,1.0011706273,0.0011706273,0.0011706273,0,0,0,0,0,46879802162.00,46934680936.21,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,9,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-07,USDC,Circle,usd-coin,2,0.9999293399,-0.0000706601,0.0000706601,0,0,0,0,0,46699223662.00,46695923888.29,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,10,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-08,USDC,Circle,usd-coin,2,0.998568696,-0.001431304,0.001431304,0,0,0,0,0,46761347092.00,46694417387.79,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,11,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-09,USDC,Circle,usd-coin,2,1.0000849056,0.0000849056,0.0000849056,0,0,0,0,0,46673089910.00,46677052716.80,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,12,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-10,USDC,Circle,usd-coin,2,0.9999741333,-0.0000258667,0.0000258667,0,0,0,0,0,46593516901.00,46592311680.97,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,13,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-11,USDC,Circle,usd-coin,2,1.000323085,0.000323085,0.000323085,0,0,0,0,0,46821257773.00,46836385019.68,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,14,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-12,USDC,Circle,usd-coin,2,0.9992508426,-0.0007491574,0.0007491574,0,0,0,0,0,46718635251.00,46683635637.62,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,15,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-13,USDC,Circle,usd-coin,2,1.0003452289,0.0003452289,0.0003452289,0,0,0,0,0,46731112240.00,46747245171.30,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,16,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-14,USDC,Circle,usd-coin,2,1.0010941313,0.0010941313,0.0010941313,0,0,0,0,0,46769616454.00,46820788557.27,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,17,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-15,USDC,Circle,usd-coin,2,1.0007202201,0.0007202201,0.0007202201,0,0,0,0,0,46722361413.00,46756011799.05,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,18,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-16,USDC,Circle,usd-coin,2,0.9998504695,-0.0001495305,0.0001495305,0,0,0,0,0,46596267562.00,46589299997.50,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,19,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-17,USDC,Circle,usd-coin,2,0.9999267675,-0.0000732325,0.0000732325,0,0,0,0,0,46758297907.00,46754873678.33,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,20,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-18,USDC,Circle,usd-coin,2,1.000661743,0.000661743,0.000661743,0,0,0,0,0,46941136001.00,46972198969.64,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,21,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-19,USDC,Circle,usd-coin,2,1.0001809569,0.0001809569,0.0001809569,0,0,0,0,0,47141172431.00,47149702953.31,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,22,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-20,USDC,Circle,usd-coin,2,0.9998901532,-0.0001098468,0.0001098468,0,0,0,0,0,47162949224.00,47157768523.28,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,23,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-21,USDC,Circle,usd-coin,2,0.9995387481,-0.0004612519,0.0004612519,0,0,0,0,0,47233882363.00,47212095644.64,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,24,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-22,USDC,Circle,usd-coin,2,0.9990389697,-0.0009610303,0.0009610303,0,0,0,0,0,47306126558.00,47260663938.78,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,25,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-23,USDC,Circle,usd-coin,2,0.9995525569,-0.0004474431,0.0004474431,0,0,0,0,0,46886198056.00,46865219148.01,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,26,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-24,USDC,Circle,usd-coin,2,0.9988846681,-0.0011153319,0.0011153319,0,0,0,0,0,46740907186.00,46688775560.74,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,27,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-25,USDC,Circle,usd-coin,2,1.0002616764,0.0002616764,0.0002616764,0,0,0,0,0,46813974752.00,46826224863.55,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,28,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-26,USDC,Circle,usd-coin,2,0.9991693697,-0.0008306303,0.0008306303,0,0,0,0,0,46449330311.00,46410748088.06,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,29,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-27,USDC,Circle,usd-coin,2,0.9992760087,-0.0007239913,0.0007239913,0,0,0,0,0,46497609181.00,46463945317.06,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,30,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-28,USDC,Circle,usd-coin,2,1.0006601159,0.0006601159,0.0006601159,0,0,0,0,0,46592888956.00,46623645661.50,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,31,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-29,USDC,Circle,usd-coin,2,0.9993075321,-0.0006924679,0.0006924679,0,0,0,0,0,46437092820.00,46404936621.57,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,32,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-30,USDC,Circle,usd-coin,2,1.001090889,0.001090889,0.001090889,0,0,0,0,0,46431588190.00,46482239898.58,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_01,2022-01-31,2022-02-25,33,0,25,,0.6275,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-03-31,USDC,Circle,usd-coin,2,1.0078603676,0.0078603676,0.0078603676,1,0,0,0,1,46166774793.00,46529662614.21,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,0,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-01,USDC,Circle,usd-coin,2,1.0075398704,0.0075398704,0.0075398704,1,0,0,0,1,45987956449.00,46334699680.03,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,1,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-02,USDC,Circle,usd-coin,2,1.0055911087,0.0055911087,0.0055911087,1,0,0,0,1,46128563368.00,46386473181.97,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,2,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-03,USDC,Circle,usd-coin,2,1.0032681375,0.0032681375,0.0032681375,0,0,0,0,0,46057808267.00,46208331518.75,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,3,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-04,USDC,Circle,usd-coin,2,1.0010914974,0.0010914974,0.0010914974,0,0,0,0,0,45937237659.00,45987378033.36,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,4,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-05,USDC,Circle,usd-coin,2,1.0004016879,0.0004016879,0.0004016879,0,0,0,0,0,45848038602.00,45866455205.00,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,5,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-06,USDC,Circle,usd-coin,2,0.997993631,-0.002006369,0.002006369,0,0,0,0,0,45661374934.00,45569761365.04,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,6,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-07,USDC,Circle,usd-coin,2,1.0014919605,0.0014919605,0.0014919605,0,0,0,0,0,45456530851.00,45524350200.13,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,7,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-08,USDC,Circle,usd-coin,2,0.9965315375,-0.0034684625,0.0034684625,0,0,0,0,0,45343742654.00,45186469581.98,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,8,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-09,USDC,Circle,usd-coin,2,0.9983373653,-0.0016626347,0.0016626347,0,0,0,0,0,45342330870.00,45266943136.20,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,9,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-10,USDC,Circle,usd-coin,2,1.0013035145,0.0013035145,0.0013035145,0,0,0,0,0,45391418347.00,45450586718.83,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,10,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-11,USDC,Circle,usd-coin,2,0.9977366828,-0.0022633172,0.0022633172,0,0,0,0,0,45387306216.00,45284580346.23,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,11,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-12,USDC,Circle,usd-coin,2,0.9978439586,-0.0021560414,0.0021560414,0,0,0,0,0,45271230729.00,45173624082.62,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,12,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-13,USDC,Circle,usd-coin,2,0.9975094854,-0.0024905146,0.0024905146,0,0,0,0,0,45062575768.00,44950346764.13,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,13,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-14,USDC,Circle,usd-coin,2,1.0000578524,0.0000578524,0.0000578524,0,0,0,0,0,44774379975.00,44776970280.91,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,14,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-15,USDC,Circle,usd-coin,2,0.9994327863,-0.0005672137,0.0005672137,0,0,0,0,0,44696278849.00,44670926508.75,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,15,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-16,USDC,Circle,usd-coin,2,0.9999587068,-0.0000412932,0.0000412932,0,0,0,0,0,44615980686.00,44614138351.38,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,16,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2022-04-17,USDC,Circle,usd-coin,2,0.9978280022,-0.0021719978,0.0021719978,0,0,0,0,0,44690559740.00,44593491943.88,18,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2022_02,2022-02-28,2022-03-31,17,0,31,,0.5675,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
