date,stablecoin,issuer,gecko_id,defillama_asset_id,price_usd,peg_dev,abs_peg_dev,tail_depeg_50bp,tail_depeg_100bp,downside_depeg_50bp,downside_depeg_100bp,premium_50bp,circulating_face_usd,market_cap_usd_est,active_chains_with_supply,market_stress_flag,market_stress_window_ids,market_stress_types,source_price,source_supply,access_date,rule_version,rule_status,provisional_flag,provisional_reason
2024-04-05,USDC,Circle,usd-coin,2,0.99888,-0.00112,0.00112,0,0,0,0,0,32372843447.00,32336585862.34,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-06,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,32266246633.00,32298512879.63,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-07,USDC,Circle,usd-coin,2,0.999263,-0.000737,0.000737,0,0,0,0,0,32290893172.00,32267094783.73,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-08,USDC,Circle,usd-coin,2,0.998205,-0.001795,0.001795,0,0,0,0,0,32270673936.00,32212748076.28,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-09,USDC,Circle,usd-coin,2,0.998355,-0.001645,0.001645,0,0,0,0,0,31960979688.00,31908403876.41,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-10,USDC,Circle,usd-coin,2,0.999865,-0.000135,0.000135,0,0,0,0,0,31651586719.00,31647313754.79,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-11,USDC,Circle,usd-coin,2,0.999741,-0.000259,0.000259,0,0,0,0,0,31553362481.00,31545190160.12,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-12,USDC,Circle,usd-coin,2,0.999312,-0.000688,0.000688,0,0,0,0,0,31585004432.00,31563273948.95,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-13,USDC,Circle,usd-coin,2,0.999547,-0.000453,0.000453,0,0,0,0,0,31299955121.00,31285776241.33,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-14,USDC,Circle,usd-coin,2,0.997208,-0.002792,0.002792,0,0,0,0,0,31688301189.00,31599827452.08,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-15,USDC,Circle,usd-coin,2,0.999091,-0.000909,0.000909,0,0,0,0,0,31630236236.00,31601484351.26,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-16,USDC,Circle,usd-coin,2,0.999188,-0.000812,0.000812,0,0,0,0,0,31740828125.00,31715054572.56,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-17,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,31935136085.00,31967071221.08,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-18,USDC,Circle,usd-coin,2,0.999684,-0.000316,0.000316,0,0,0,0,0,32586282178.00,32575984912.83,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-19,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,33012773652.00,33045786425.65,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-20,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33868213274.00,33868213274.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-21,USDC,Circle,usd-coin,2,0.999751,-0.000249,0.000249,0,0,0,0,0,33661983711.00,33653601877.06,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-22,USDC,Circle,usd-coin,2,0.999722,-0.000278,0.000278,0,0,0,0,0,33468840935.00,33459536597.22,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-23,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33220931799.00,33220931799.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-24,USDC,Circle,usd-coin,2,0.999856,-0.000144,0.000144,0,0,0,0,0,32816678495.00,32811952893.30,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-25,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32816678495.00,32816678495.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-26,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,32816678495.00,32849495173.49,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-27,USDC,Circle,usd-coin,2,0.998305,-0.001695,0.001695,0,0,0,0,0,32816678495.00,32761054224.95,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-28,USDC,Circle,usd-coin,2,0.999744,-0.000256,0.000256,0,0,0,0,0,32831486083.00,32823081222.56,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-29,USDC,Circle,usd-coin,2,0.999794,-0.000206,0.000206,0,0,0,0,0,32827704903.00,32820942395.79,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-30,USDC,Circle,usd-coin,2,0.998636,-0.001364,0.001364,0,0,0,0,0,32653975347.00,32609435324.63,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-01,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32810624205.00,32810624205.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-02,USDC,Circle,usd-coin,2,0.999553,-0.000447,0.000447,0,0,0,0,0,32681851390.00,32667242602.43,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-03,USDC,Circle,usd-coin,2,0.999133,-0.000867,0.000867,0,0,0,0,0,32830567626.00,32802103523.87,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-04,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33123817359.00,33123817359.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-05,USDC,Circle,usd-coin,2,0.998549,-0.001451,0.001451,0,0,0,0,0,33253862550.00,33205611195.44,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-06,USDC,Circle,usd-coin,2,0.999949,-0.000051,0.000051,0,0,0,0,0,33278338990.00,33276641794.71,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-07,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,32958542715.00,32991501257.71,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-08,USDC,Circle,usd-coin,2,0.99921,-0.00079,0.00079,0,0,0,0,0,32979338629.00,32953284951.48,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-09,USDC,Circle,usd-coin,2,0.999971,-0.000029,0.000029,0,0,0,0,0,32792358102.00,32791407123.62,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-10,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32799402975.00,32799402975.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-11,USDC,Circle,usd-coin,2,0.999793,-0.000207,0.000207,0,0,0,0,0,32800077311.00,32793287695.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-12,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32813680484.00,32813680484.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-13,USDC,Circle,usd-coin,2,0.999805,-0.000195,0.000195,0,0,0,0,0,32807866314.00,32801468780.07,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-14,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32835544832.00,32835544832.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-15,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32609261264.00,32609261264.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-16,USDC,Circle,usd-coin,2,0.999671,-0.000329,0.000329,0,0,0,0,0,32985813446.00,32974961113.38,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-17,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33033030023.00,33033030023.00,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-18,USDC,Circle,usd-coin,2,0.999705,-0.000295,0.000295,0,0,0,0,0,33172784089.00,33162998117.69,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-19,USDC,Circle,usd-coin,2,0.999996,-0.000004,0.000004,0,0,0,0,0,33261522722.00,33261389675.91,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-20,USDC,Circle,usd-coin,2,0.999985,-0.000015,0.000015,0,0,0,0,0,33220194719.00,33219696416.08,70,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-21,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33046764104.00,33046764104.00,71,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-22,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32812100156.00,32812100156.00,71,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-23,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32824524644.00,32824524644.00,72,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-24,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32489833403.00,32489833403.00,72,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-25,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32493327379.00,32493327379.00,72,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-26,USDC,Circle,usd-coin,2,0.999485,-0.000515,0.000515,0,0,0,0,0,32452318801.00,32435605856.82,72,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-27,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32360945608.00,32360945608.00,72,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-28,USDC,Circle,usd-coin,2,0.999762,-0.000238,0.000238,0,0,0,0,0,32273400485.00,32265719415.68,72,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-29,USDC,Circle,usd-coin,2,0.999736,-0.000264,0.000264,0,0,0,0,0,32026258527.00,32017803594.75,72,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-30,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,31892097155.00,31892097155.00,72,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-31,USDC,Circle,usd-coin,2,0.999655,-0.000345,0.000345,0,0,0,0,0,32069087225.00,32058023389.91,72,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-01,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32122977082.00,32122977082.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-02,USDC,Circle,usd-coin,2,0.999868,-0.000132,0.000132,0,0,0,0,0,32077169180.00,32072934993.67,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-03,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32080176115.00,32080176115.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-04,USDC,Circle,usd-coin,2,0.999828,-0.000172,0.000172,0,0,0,0,0,32031124409.00,32025615055.60,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-05,USDC,Circle,usd-coin,2,0.999691,-0.000309,0.000309,0,0,0,0,0,32114230578.00,32104307280.75,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-06,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,32269655067.00,32301924722.07,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-07,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32212766427.00,32212766427.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-08,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,31923275656.00,31923275656.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-09,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,31897568890.00,31897568890.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-10,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,31910810398.00,31910810398.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-11,USDC,Circle,usd-coin,2,0.999923,-0.000077,0.000077,0,0,0,0,0,31793849380.00,31791401253.60,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-12,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,31820760821.00,31820760821.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-13,USDC,Circle,usd-coin,2,0.999908,-0.000092,0.000092,0,0,0,0,0,32093468884.00,32090516284.86,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-14,USDC,Circle,usd-coin,2,0.999706,-0.000294,0.000294,0,0,0,0,0,32271397929.00,32261910138.01,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-15,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32153282367.00,32153282367.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-16,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32131097745.00,32131097745.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-17,USDC,Circle,usd-coin,2,0.999823,-0.000177,0.000177,0,0,0,0,0,32174688865.00,32168993945.07,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-18,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32146177376.00,32146177376.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-19,USDC,Circle,usd-coin,2,0.999371,-0.000629,0.000629,0,0,0,0,0,32476374012.00,32455946372.75,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-20,USDC,Circle,usd-coin,2,0.999831,-0.000169,0.000169,0,0,0,0,0,32482410642.00,32476921114.60,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-21,USDC,Circle,usd-coin,2,0.999847,-0.000153,0.000153,0,0,0,0,0,32290918792.00,32285978281.42,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-22,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32371772852.00,32371772852.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-23,USDC,Circle,usd-coin,2,0.99981,-0.00019,0.00019,0,0,0,0,0,32393911239.00,32387756395.86,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-24,USDC,Circle,usd-coin,2,0.999285,-0.000715,0.000715,0,0,0,0,0,32370583460.00,32347438492.83,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-25,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32246208217.00,32246208217.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-26,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32465611151.00,32465611151.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-27,USDC,Circle,usd-coin,2,0.999974,-0.000026,0.000026,0,0,0,0,0,32624351252.00,32623503018.87,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-28,USDC,Circle,usd-coin,2,0.999919,-0.000081,0.000081,0,0,0,0,0,32338742721.00,32336123282.84,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-06-29,USDC,Circle,usd-coin,2,0.999801,-0.000199,0.000199,0,0,0,0,0,31990750699.00,31984384539.61,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
